timestamps population node_ids
1457.9000000032124 v1 109
1180.8000000022043 v1 110
1145.0589530634104 v1 149
1161.1561077630588 v1 149
1197.391784349031 v1 149
1273.702198427259 v1 149
1427.4866050663786 v1 149
1483.589629977692 v1 149
1002.8156268613016 v1 150
1119.2073096633123 v1 149
1030.1965772714395 v1 150
1152.3959875919595 v1 150
1187.785188376375 v1 150
1218.2643208798845 v1 150
1265.8282293528375 v1 150
1337.180857146927 v1 150
1371.442953083285 v1 150
1406.04750211216 v1 150
1135.4974488902192 v1 150
1088.3137995771626 v1 149
1072.6895699231532 v1 149
1032.0499046536036 v1 149
1205.6500000022947 v1 110
1372.4206625869654 v1 117
1429.8358150817194 v1 122
1002.2000000015546 v1 124
1107.1500000019364 v1 124
1222.500000002356 v1 124
1279.7500000025643 v1 124
1079.9750000018375 v1 127
1368.450000002887 v1 127
1431.125000003115 v1 128
1486.950000003318 v1 128
1371.0726756592385 v1 130
1344.0353928551656 v1 133
1181.460359011636 v1 135
1345.650000002804 v1 143
1421.9250000030815 v1 144
1187.3500000022282 v1 146
1495.8500000033505 v1 109
1205.7394922968413 v1 36
1117.887700526937 v1 32
1198.4387355060169 v1 28
931.0554110323354 v1 172
970.7701399056652 v1 172
683.8865730794492 v1 174
743.1233510730839 v1 174
592.9750000000658 v1 187
610.9000000001311 v1 187
630.2500000002015 v1 187
870.8615269699831 v1 172
822.6500000009014 v1 187
886.8000000011348 v1 203
737.8250000005928 v1 206
919.7000000012544 v1 206
778.1073436720379 v1 215
616.1159154334559 v1 216
923.9343334539808 v1 216
572.5749999999916 v1 220
981.6500000014798 v1 202
844.0682786574912 v1 172
740.6489869829338 v1 172
684.3376350214708 v1 172
946.9780377635813 v1 163
612.5964653996955 v1 166
804.4400022929802 v1 166
886.0868557692534 v1 166
519.4126099513719 v1 167
695.1419644261439 v1 167
791.0872019336012 v1 167
833.7226879052342 v1 167
860.21777747385 v1 167
592.288175586594 v1 170
792.618794261418 v1 170
902.2248084549826 v1 170
941.3287824709868 v1 170
960.80299767481 v1 170
692.5166095522044 v1 171
605.7012499949667 v1 172
649.3455076287881 v1 172
605.0500000001098 v1 220
617.8750000001564 v1 220
648.6250000002683 v1 220
735.1000000005829 v1 220
983.0500000014848 v1 223
915.8500000012403 v1 225
963.7500000014148 v1 225
790.3644636173392 v1 294
906.495221886856 v1 294
952.7571175230444 v1 294
985.7663313376644 v1 294
1053.525000001741 v1 4
1153.5250000021051 v1 4
1143.640878623488 v1 5
1345.6825681940095 v1 8
1380.5222222640966 v1 9
1265.8228928810445 v1 11
1204.0439600556567 v1 15
1010.2147027133884 v1 19
1147.0019960477066 v1 27
1276.208919564189 v1 27
871.6750000010798 v1 223
857.8164268690334 v1 162
856.0500000010229 v1 223
736.3000000005873 v1 223
850.3250000010021 v1 220
893.0500000011575 v1 220
901.0500000011866 v1 220
915.3750000012388 v1 220
964.5250000014177 v1 220
973.975000001452 v1 220
841.4250000009697 v1 221
887.6000000011377 v1 221
902.7750000011928 v1 221
944.600000001345 v1 221
506.4749999997763 v1 223
523.3499999998126 v1 223
550.2999999999106 v1 223
568.3499999999763 v1 223
617.3500000001545 v1 223
687.3250000004091 v1 223
703.6000000004683 v1 223
796.5500000008064 v1 223
1976.4903698961848 v1 294
