,time,gid,lid,kind,population,type
511,480.25,15,0,2,bkg,100
512,481.0,15,0,2,bkg,100
513,481.75,15,0,2,bkg,100
514,482.0,15,0,2,bkg,100
515,482.5,15,0,2,bkg,100
516,483.5,15,0,2,bkg,100
517,484.5,15,0,2,bkg,100
518,484.75,15,0,2,bkg,100
519,485.75,15,0,2,bkg,100
520,486.0,15,0,2,bkg,100
521,486.9610370298378,0,0,0,v1,478107198
522,487.0,15,0,2,bkg,100
523,487.25,15,0,2,bkg,100
524,487.5,15,0,2,bkg,100
525,489.75,15,0,2,bkg,100
526,490.5,15,0,2,bkg,100
527,490.75,15,0,2,bkg,100
528,492.75,15,0,2,bkg,100
529,493.5,15,0,2,bkg,100
530,495.0,15,0,2,bkg,100
531,495.5,15,0,2,bkg,100
532,496.0,15,0,2,bkg,100
533,498.5,15,0,2,bkg,100
534,499.25,15,0,2,bkg,100
535,499.5,15,0,2,bkg,100
536,500.5,15,0,2,bkg,100
537,501.5,15,0,2,bkg,100
538,502.25,15,0,2,bkg,100
539,503.25,15,0,2,bkg,100
540,503.5,15,0,2,bkg,100
541,503.75,15,0,2,bkg,100
542,504.0,15,0,2,bkg,100
543,504.25,15,0,2,bkg,100
544,506.75,15,0,2,bkg,100
545,507.5,15,0,2,bkg,100
546,507.75,15,0,2,bkg,100
547,510.5,15,0,2,bkg,100
548,513.25,15,0,2,bkg,100
549,513.5,15,0,2,bkg,100
550,514.25,15,0,2,bkg,100
551,514.5,15,0,2,bkg,100
552,515.0,15,0,2,bkg,100
553,515.75,15,0,2,bkg,100
554,516.75,15,0,2,bkg,100
555,517.25,15,0,2,bkg,100
556,518.25,15,0,2,bkg,100
557,518.75,15,0,2,bkg,100
558,519.25,15,0,2,bkg,100
559,519.5,15,0,2,bkg,100
560,519.75,15,0,2,bkg,100
561,521.5,15,0,2,bkg,100
562,521.75,15,0,2,bkg,100
563,522.75,15,0,2,bkg,100
564,523.75,15,0,2,bkg,100
565,524.5,15,0,2,bkg,100
566,524.75,15,0,2,bkg,100
567,525.25,15,0,2,bkg,100
568,527.0,15,0,2,bkg,100
569,527.25,15,0,2,bkg,100
570,528.7246916141528,0,0,0,v1,478107198
571,529.5,15,0,2,bkg,100
572,530.5,15,0,2,bkg,100
573,531.5,15,0,2,bkg,100
574,531.75,15,0,2,bkg,100
575,533.25,15,0,2,bkg,100
576,534.5,15,0,2,bkg,100
577,536.0,15,0,2,bkg,100
578,539.25,15,0,2,bkg,100
579,540.0,15,0,2,bkg,100
580,541.5,15,0,2,bkg,100
581,543.75,15,0,2,bkg,100
582,546.25,15,0,2,bkg,100
583,546.75,15,0,2,bkg,100
584,548.25,15,0,2,bkg,100
585,549.75,15,0,2,bkg,100
586,550.25,15,0,2,bkg,100
587,550.5,15,0,2,bkg,100
588,551.25,15,0,2,bkg,100
589,552.75,15,0,2,bkg,100
590,554.75,15,0,2,bkg,100
