edge_type_id target_query source_query model_template delay dynamics_params
3695 node_type_id=='478396248' pop_name=='i5Sst' exp2syn 1.5 GABA_InhToInh.json
3696 node_type_id=='482690728' pop_name=='i5Sst' exp2syn 1.5 GABA_InhToInh.json
3698 node_type_id=='323475862' pop_name=='LIFe5Rbp4' exp2syn 1.5 AMPA_ExcToInh.json
3699 node_type_id=='464198958' pop_name=='LIFe5Rbp4' exp2syn 1.5 AMPA_ExcToInh.json
3700 node_type_id=='478396248' pop_name=='LIFe5Rbp4' exp2syn 1.5 AMPA_ExcToInh.json
3701 node_type_id=='482690728' pop_name=='LIFe5Rbp4' exp2syn 1.5 AMPA_ExcToInh.json
3703 node_type_id=='323475862' pop_name=='LIFe23Cux2' exp2syn 1.5 AMPA_ExcToInh.json
3704 node_type_id=='464198958' pop_name=='LIFe23Cux2' exp2syn 1.5 AMPA_ExcToInh.json
3705 node_type_id=='478396248' pop_name=='LIFe23Cux2' exp2syn 1.5 AMPA_ExcToInh.json
3706 node_type_id=='482690728' pop_name=='LIFe23Cux2' exp2syn 1.5 AMPA_ExcToInh.json
3708 node_type_id=='323475862' pop_name=='LIFi6Pvalb' exp2syn 1.2 GABA_InhToInh.json
3709 node_type_id=='464198958' pop_name=='LIFi6Pvalb' exp2syn 1.2 GABA_InhToInh.json
3710 node_type_id=='478396248' pop_name=='LIFi6Pvalb' exp2syn 1.2 GABA_InhToInh.json
3711 node_type_id=='482690728' pop_name=='LIFi6Pvalb' exp2syn 1.2 GABA_InhToInh.json
3713 node_type_id=='323475862' pop_name=='LIFe4Scnn1a' exp2syn 1.5 AMPA_ExcToInh.json
3714 node_type_id=='464198958' pop_name=='LIFe4Scnn1a' exp2syn 1.5 AMPA_ExcToInh.json
3715 node_type_id=='478396248' pop_name=='LIFe4Scnn1a' exp2syn 1.5 AMPA_ExcToInh.json
3716 node_type_id=='482690728' pop_name=='LIFe4Scnn1a' exp2syn 1.5 AMPA_ExcToInh.json
3719 node_type_id=='323475862' pop_name=='LIFe4other' exp2syn 1.5 AMPA_ExcToInh.json
3720 node_type_id=='464198958' pop_name=='LIFe4other' exp2syn 1.5 AMPA_ExcToInh.json
3721 node_type_id=='478396248' pop_name=='LIFe4other' exp2syn 1.5 AMPA_ExcToInh.json
3722 node_type_id=='482690728' pop_name=='LIFe4other' exp2syn 1.5 AMPA_ExcToInh.json
3724 node_type_id=='323475862' pop_name=='LIFi5Pvalb' exp2syn 1.2 GABA_InhToInh.json
3725 node_type_id=='464198958' pop_name=='LIFi5Pvalb' exp2syn 1.2 GABA_InhToInh.json
3726 node_type_id=='478396248' pop_name=='LIFi5Pvalb' exp2syn 1.2 GABA_InhToInh.json
3727 node_type_id=='482690728' pop_name=='LIFi5Pvalb' exp2syn 1.2 GABA_InhToInh.json
3729 node_type_id=='323475862' pop_name=='LIFi4Pvalb' exp2syn 1.2 GABA_InhToInh.json
3730 node_type_id=='464198958' pop_name=='LIFi4Pvalb' exp2syn 1.2 GABA_InhToInh.json
3731 node_type_id=='478396248' pop_name=='LIFi4Pvalb' exp2syn 1.2 GABA_InhToInh.json
3732 node_type_id=='482690728' pop_name=='LIFi4Pvalb' exp2syn 1.2 GABA_InhToInh.json
3734 node_type_id=='323475862' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToInh.json
3735 node_type_id=='323475862' pop_name=='i5Htr3a' exp2syn 1.5 AMPA_ExcToInh.json
3736 node_type_id=='464198958' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToInh.json
3737 node_type_id=='464198958' pop_name=='i5Htr3a' exp2syn 1.5 AMPA_ExcToInh.json
3738 node_type_id=='478396248' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToInh.json
3739 node_type_id=='478396248' pop_name=='i5Htr3a' exp2syn 1.5 AMPA_ExcToInh.json
3740 node_type_id=='482690728' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToInh.json
3741 node_type_id=='482690728' pop_name=='i5Htr3a' exp2syn 1.5 AMPA_ExcToInh.json
3744 node_type_id=='323475862' pop_name=='LIFi4Htr3a' exp2syn 1.5 GABA_InhToInh.json
3745 node_type_id=='464198958' pop_name=='LIFi4Htr3a' exp2syn 1.5 GABA_InhToInh.json
3746 node_type_id=='478396248' pop_name=='LIFi4Htr3a' exp2syn 1.5 GABA_InhToInh.json
3747 node_type_id=='482690728' pop_name=='LIFi4Htr3a' exp2syn 1.5 GABA_InhToInh.json
3749 node_type_id=='323475862' pop_name=='LIFe4Nr5a1' exp2syn 1.5 AMPA_ExcToInh.json
3750 node_type_id=='464198958' pop_name=='LIFe4Nr5a1' exp2syn 1.5 AMPA_ExcToInh.json
3751 node_type_id=='478396248' pop_name=='LIFe4Nr5a1' exp2syn 1.5 AMPA_ExcToInh.json
3752 node_type_id=='482690728' pop_name=='LIFe4Nr5a1' exp2syn 1.5 AMPA_ExcToInh.json
3754 node_type_id=='323475862' pop_name=='LIFe5noRbp4' exp2syn 1.5 AMPA_ExcToInh.json
3755 node_type_id=='464198958' pop_name=='LIFe5noRbp4' exp2syn 1.5 AMPA_ExcToInh.json
3756 node_type_id=='478396248' pop_name=='LIFe5noRbp4' exp2syn 1.5 AMPA_ExcToInh.json
3757 node_type_id=='482690728' pop_name=='LIFe5noRbp4' exp2syn 1.5 AMPA_ExcToInh.json
3759 node_type_id=='323475862' pop_name=='LIFe6Ntsr1' exp2syn 1.5 AMPA_ExcToInh.json
3760 node_type_id=='464198958' pop_name=='LIFe6Ntsr1' exp2syn 1.5 AMPA_ExcToInh.json
3761 node_type_id=='478396248' pop_name=='LIFe6Ntsr1' exp2syn 1.5 AMPA_ExcToInh.json
3762 node_type_id=='482690728' pop_name=='LIFe6Ntsr1' exp2syn 1.5 AMPA_ExcToInh.json
3764 node_type_id=='323475862' pop_name=='LIFi6Htr3a' exp2syn 1.5 GABA_InhToInh.json
3765 node_type_id=='464198958' pop_name=='LIFi6Htr3a' exp2syn 1.5 GABA_InhToInh.json
3766 node_type_id=='478396248' pop_name=='LIFi6Htr3a' exp2syn 1.5 GABA_InhToInh.json
3767 node_type_id=='482690728' pop_name=='LIFi6Htr3a' exp2syn 1.5 GABA_InhToInh.json
3770 node_type_id=='323475862' pop_name=='LIFi5Htr3a' exp2syn 1.5 GABA_InhToInh.json
3771 node_type_id=='464198958' pop_name=='LIFi5Htr3a' exp2syn 1.5 GABA_InhToInh.json
3772 node_type_id=='478396248' pop_name=='LIFi5Htr3a' exp2syn 1.5 GABA_InhToInh.json
3773 node_type_id=='482690728' pop_name=='LIFi5Htr3a' exp2syn 1.5 GABA_InhToInh.json
3775 node_type_id=='323475862' pop_name=='LIFi6Sst' exp2syn 1.5 GABA_InhToInh.json
3776 node_type_id=='464198958' pop_name=='LIFi6Sst' exp2syn 1.5 GABA_InhToInh.json
3777 node_type_id=='478396248' pop_name=='LIFi6Sst' exp2syn 1.5 GABA_InhToInh.json
3778 node_type_id=='482690728' pop_name=='LIFi6Sst' exp2syn 1.5 GABA_InhToInh.json
3780 node_type_id=='323475862' pop_name=='LIFi5Sst' exp2syn 1.5 GABA_InhToInh.json
3781 node_type_id=='464198958' pop_name=='LIFi5Sst' exp2syn 1.5 GABA_InhToInh.json
3782 node_type_id=='478396248' pop_name=='LIFi5Sst' exp2syn 1.5 GABA_InhToInh.json
3783 node_type_id=='482690728' pop_name=='LIFi5Sst' exp2syn 1.5 GABA_InhToInh.json
3787 node_type_id=='314804042' pop_name=='e5Rbp4' exp2syn 1.5 AMPA_ExcToExc.json
3788 node_type_id=='314831019' pop_name=='e5Rbp4' exp2syn 1.5 AMPA_ExcToExc.json
3789 node_type_id=='320207387' pop_name=='e5Rbp4' exp2syn 1.5 AMPA_ExcToExc.json
3790 node_type_id=='323865917' pop_name=='e5Rbp4' exp2syn 1.5 AMPA_ExcToExc.json
3791 node_type_id=='324025297' pop_name=='e5Rbp4' exp2syn 1.5 AMPA_ExcToExc.json
3792 node_type_id=='349621141' pop_name=='e5Rbp4' exp2syn 1.5 AMPA_ExcToExc.json
3793 node_type_id=='354190013' pop_name=='e5Rbp4' exp2syn 1.5 AMPA_ExcToExc.json
3794 node_type_id=='468120757' pop_name=='e5Rbp4' exp2syn 1.5 AMPA_ExcToExc.json
3795 node_type_id=='468193142' pop_name=='e5Rbp4' exp2syn 1.5 AMPA_ExcToExc.json
3796 node_type_id=='469793303' pop_name=='e5Rbp4' exp2syn 1.5 AMPA_ExcToExc.json
3797 node_type_id=='473601979' pop_name=='e5Rbp4' exp2syn 1.5 AMPA_ExcToExc.json
3798 node_type_id=='476048909' pop_name=='e5Rbp4' exp2syn 1.5 AMPA_ExcToExc.json
3799 node_type_id=='476131588' pop_name=='e5Rbp4' exp2syn 1.5 AMPA_ExcToExc.json
3800 node_type_id=='480116737' pop_name=='e5Rbp4' exp2syn 1.5 AMPA_ExcToExc.json
3801 node_type_id=='480169178' pop_name=='e5Rbp4' exp2syn 1.5 AMPA_ExcToExc.json
3802 node_type_id=='480351780' pop_name=='e5Rbp4' exp2syn 1.5 AMPA_ExcToExc.json
3803 node_type_id=='480353286' pop_name=='e5Rbp4' exp2syn 1.5 AMPA_ExcToExc.json
3805 node_type_id=='314804042' pop_name=='e23Cux2' exp2syn 1.8 AMPA_ExcToExc.json
3806 node_type_id=='314831019' pop_name=='e23Cux2' exp2syn 1.8 AMPA_ExcToExc.json
3807 node_type_id=='320207387' pop_name=='e23Cux2' exp2syn 1.8 AMPA_ExcToExc.json
3808 node_type_id=='323865917' pop_name=='e23Cux2' exp2syn 1.8 AMPA_ExcToExc.json
3809 node_type_id=='324025297' pop_name=='e23Cux2' exp2syn 1.8 AMPA_ExcToExc.json
3810 node_type_id=='349621141' pop_name=='e23Cux2' exp2syn 1.8 AMPA_ExcToExc.json
3811 node_type_id=='354190013' pop_name=='e23Cux2' exp2syn 1.8 AMPA_ExcToExc.json
3812 node_type_id=='468120757' pop_name=='e23Cux2' exp2syn 1.8 AMPA_ExcToExc.json
3813 node_type_id=='468193142' pop_name=='e23Cux2' exp2syn 1.8 AMPA_ExcToExc.json
3814 node_type_id=='469793303' pop_name=='e23Cux2' exp2syn 1.8 AMPA_ExcToExc.json
3815 node_type_id=='473601979' pop_name=='e23Cux2' exp2syn 1.8 AMPA_ExcToExc.json
3816 node_type_id=='476048909' pop_name=='e23Cux2' exp2syn 1.8 AMPA_ExcToExc.json
3817 node_type_id=='476131588' pop_name=='e23Cux2' exp2syn 1.8 AMPA_ExcToExc.json
3818 node_type_id=='480116737' pop_name=='e23Cux2' exp2syn 1.8 AMPA_ExcToExc.json
3819 node_type_id=='480169178' pop_name=='e23Cux2' exp2syn 1.8 AMPA_ExcToExc.json
3820 node_type_id=='480351780' pop_name=='e23Cux2' exp2syn 1.8 AMPA_ExcToExc.json
3821 node_type_id=='480353286' pop_name=='e23Cux2' exp2syn 1.8 AMPA_ExcToExc.json
3822 node_type_id=='314804042' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
3823 node_type_id=='314831019' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
3824 node_type_id=='320207387' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
3825 node_type_id=='323865917' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
3826 node_type_id=='324025297' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
3827 node_type_id=='349621141' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
3828 node_type_id=='354190013' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
3829 node_type_id=='468120757' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
3830 node_type_id=='468193142' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
3831 node_type_id=='469793303' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
3832 node_type_id=='473601979' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
3833 node_type_id=='476048909' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
3834 node_type_id=='476131588' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
3835 node_type_id=='480116737' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
3836 node_type_id=='480169178' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
3837 node_type_id=='480351780' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
3838 node_type_id=='480353286' pop_name=='i6Pvalb' exp2syn 0.9 GABA_InhToExc.json
3840 node_type_id=='314804042' pop_name=='e4Scnn1a' exp2syn 1.5 AMPA_ExcToExc.json
3841 node_type_id=='314831019' pop_name=='e4Scnn1a' exp2syn 1.5 AMPA_ExcToExc.json
3842 node_type_id=='320207387' pop_name=='e4Scnn1a' exp2syn 1.5 AMPA_ExcToExc.json
3843 node_type_id=='323865917' pop_name=='e4Scnn1a' exp2syn 1.5 AMPA_ExcToExc.json
3844 node_type_id=='324025297' pop_name=='e4Scnn1a' exp2syn 1.5 AMPA_ExcToExc.json
3845 node_type_id=='349621141' pop_name=='e4Scnn1a' exp2syn 1.5 AMPA_ExcToExc.json
3846 node_type_id=='354190013' pop_name=='e4Scnn1a' exp2syn 1.5 AMPA_ExcToExc.json
3847 node_type_id=='468120757' pop_name=='e4Scnn1a' exp2syn 1.5 AMPA_ExcToExc.json
3848 node_type_id=='468193142' pop_name=='e4Scnn1a' exp2syn 1.5 AMPA_ExcToExc.json
3849 node_type_id=='469793303' pop_name=='e4Scnn1a' exp2syn 1.5 AMPA_ExcToExc.json
3850 node_type_id=='473601979' pop_name=='e4Scnn1a' exp2syn 1.5 AMPA_ExcToExc.json
3851 node_type_id=='476048909' pop_name=='e4Scnn1a' exp2syn 1.5 AMPA_ExcToExc.json
3852 node_type_id=='476131588' pop_name=='e4Scnn1a' exp2syn 1.5 AMPA_ExcToExc.json
3853 node_type_id=='480116737' pop_name=='e4Scnn1a' exp2syn 1.5 AMPA_ExcToExc.json
3854 node_type_id=='480169178' pop_name=='e4Scnn1a' exp2syn 1.5 AMPA_ExcToExc.json
3855 node_type_id=='480351780' pop_name=='e4Scnn1a' exp2syn 1.5 AMPA_ExcToExc.json
3856 node_type_id=='480353286' pop_name=='e4Scnn1a' exp2syn 1.5 AMPA_ExcToExc.json
3857 node_type_id=='314804042' pop_name=='i23Pvalb' exp2syn 0.9 GABA_InhToExc.json
3858 node_type_id=='314831019' pop_name=='i23Pvalb' exp2syn 0.9 GABA_InhToExc.json
3859 node_type_id=='320207387' pop_name=='i23Pvalb' exp2syn 0.9 GABA_InhToExc.json
3860 node_type_id=='323865917' pop_name=='i23Pvalb' exp2syn 0.9 GABA_InhToExc.json
3861 node_type_id=='324025297' pop_name=='i23Pvalb' exp2syn 0.9 GABA_InhToExc.json
3862 node_type_id=='349621141' pop_name=='i23Pvalb' exp2syn 0.9 GABA_InhToExc.json
3863 node_type_id=='354190013' pop_name=='i23Pvalb' exp2syn 0.9 GABA_InhToExc.json
3864 node_type_id=='468120757' pop_name=='i23Pvalb' exp2syn 0.9 GABA_InhToExc.json
3865 node_type_id=='468193142' pop_name=='i23Pvalb' exp2syn 0.9 GABA_InhToExc.json
3866 node_type_id=='469793303' pop_name=='i23Pvalb' exp2syn 0.9 GABA_InhToExc.json
3867 node_type_id=='473601979' pop_name=='i23Pvalb' exp2syn 0.9 GABA_InhToExc.json
3868 node_type_id=='476048909' pop_name=='i23Pvalb' exp2syn 0.9 GABA_InhToExc.json
3869 node_type_id=='476131588' pop_name=='i23Pvalb' exp2syn 0.9 GABA_InhToExc.json
3870 node_type_id=='480116737' pop_name=='i23Pvalb' exp2syn 0.9 GABA_InhToExc.json
3871 node_type_id=='480169178' pop_name=='i23Pvalb' exp2syn 0.9 GABA_InhToExc.json
3872 node_type_id=='480351780' pop_name=='i23Pvalb' exp2syn 0.9 GABA_InhToExc.json
3873 node_type_id=='480353286' pop_name=='i23Pvalb' exp2syn 0.9 GABA_InhToExc.json
3874 node_type_id=='314804042' pop_name=='e4other' exp2syn 1.5 AMPA_ExcToExc.json
3875 node_type_id=='314831019' pop_name=='e4other' exp2syn 1.5 AMPA_ExcToExc.json
3876 node_type_id=='320207387' pop_name=='e4other' exp2syn 1.5 AMPA_ExcToExc.json
3877 node_type_id=='323865917' pop_name=='e4other' exp2syn 1.5 AMPA_ExcToExc.json
3878 node_type_id=='324025297' pop_name=='e4other' exp2syn 1.5 AMPA_ExcToExc.json
3879 node_type_id=='349621141' pop_name=='e4other' exp2syn 1.5 AMPA_ExcToExc.json
3880 node_type_id=='354190013' pop_name=='e4other' exp2syn 1.5 AMPA_ExcToExc.json
3881 node_type_id=='468120757' pop_name=='e4other' exp2syn 1.5 AMPA_ExcToExc.json
3882 node_type_id=='468193142' pop_name=='e4other' exp2syn 1.5 AMPA_ExcToExc.json
3883 node_type_id=='469793303' pop_name=='e4other' exp2syn 1.5 AMPA_ExcToExc.json
3884 node_type_id=='473601979' pop_name=='e4other' exp2syn 1.5 AMPA_ExcToExc.json
3885 node_type_id=='476048909' pop_name=='e4other' exp2syn 1.5 AMPA_ExcToExc.json
3886 node_type_id=='476131588' pop_name=='e4other' exp2syn 1.5 AMPA_ExcToExc.json
3887 node_type_id=='480116737' pop_name=='e4other' exp2syn 1.5 AMPA_ExcToExc.json
3888 node_type_id=='480169178' pop_name=='e4other' exp2syn 1.5 AMPA_ExcToExc.json
3889 node_type_id=='480351780' pop_name=='e4other' exp2syn 1.5 AMPA_ExcToExc.json
3890 node_type_id=='480353286' pop_name=='e4other' exp2syn 1.5 AMPA_ExcToExc.json
3891 node_type_id=='314804042' pop_name=='i5Pvalb' exp2syn 0.9 GABA_InhToExc.json
3892 node_type_id=='314831019' pop_name=='i5Pvalb' exp2syn 0.9 GABA_InhToExc.json
3893 node_type_id=='320207387' pop_name=='i5Pvalb' exp2syn 0.9 GABA_InhToExc.json
3894 node_type_id=='323865917' pop_name=='i5Pvalb' exp2syn 0.9 GABA_InhToExc.json
3895 node_type_id=='324025297' pop_name=='i5Pvalb' exp2syn 0.9 GABA_InhToExc.json
3896 node_type_id=='349621141' pop_name=='i5Pvalb' exp2syn 0.9 GABA_InhToExc.json
3897 node_type_id=='354190013' pop_name=='i5Pvalb' exp2syn 0.9 GABA_InhToExc.json
3898 node_type_id=='468120757' pop_name=='i5Pvalb' exp2syn 0.9 GABA_InhToExc.json
3899 node_type_id=='468193142' pop_name=='i5Pvalb' exp2syn 0.9 GABA_InhToExc.json
3900 node_type_id=='469793303' pop_name=='i5Pvalb' exp2syn 0.9 GABA_InhToExc.json
3901 node_type_id=='473601979' pop_name=='i5Pvalb' exp2syn 0.9 GABA_InhToExc.json
3902 node_type_id=='476048909' pop_name=='i5Pvalb' exp2syn 0.9 GABA_InhToExc.json
3903 node_type_id=='476131588' pop_name=='i5Pvalb' exp2syn 0.9 GABA_InhToExc.json
3904 node_type_id=='480116737' pop_name=='i5Pvalb' exp2syn 0.9 GABA_InhToExc.json
3905 node_type_id=='480169178' pop_name=='i5Pvalb' exp2syn 0.9 GABA_InhToExc.json
3906 node_type_id=='480351780' pop_name=='i5Pvalb' exp2syn 0.9 GABA_InhToExc.json
3907 node_type_id=='480353286' pop_name=='i5Pvalb' exp2syn 0.9 GABA_InhToExc.json
3909 node_type_id=='314804042' pop_name=='i4Pvalb' exp2syn 0.9 GABA_InhToExc.json
3910 node_type_id=='314831019' pop_name=='i4Pvalb' exp2syn 0.9 GABA_InhToExc.json
3911 node_type_id=='320207387' pop_name=='i4Pvalb' exp2syn 0.9 GABA_InhToExc.json
3912 node_type_id=='323865917' pop_name=='i4Pvalb' exp2syn 0.9 GABA_InhToExc.json
3913 node_type_id=='324025297' pop_name=='i4Pvalb' exp2syn 0.9 GABA_InhToExc.json
3914 node_type_id=='349621141' pop_name=='i4Pvalb' exp2syn 0.9 GABA_InhToExc.json
3915 node_type_id=='354190013' pop_name=='i4Pvalb' exp2syn 0.9 GABA_InhToExc.json
3916 node_type_id=='468120757' pop_name=='i4Pvalb' exp2syn 0.9 GABA_InhToExc.json
3917 node_type_id=='468193142' pop_name=='i4Pvalb' exp2syn 0.9 GABA_InhToExc.json
3918 node_type_id=='469793303' pop_name=='i4Pvalb' exp2syn 0.9 GABA_InhToExc.json
3919 node_type_id=='473601979' pop_name=='i4Pvalb' exp2syn 0.9 GABA_InhToExc.json
3920 node_type_id=='476048909' pop_name=='i4Pvalb' exp2syn 0.9 GABA_InhToExc.json
3921 node_type_id=='476131588' pop_name=='i4Pvalb' exp2syn 0.9 GABA_InhToExc.json
3922 node_type_id=='480116737' pop_name=='i4Pvalb' exp2syn 0.9 GABA_InhToExc.json
3923 node_type_id=='480169178' pop_name=='i4Pvalb' exp2syn 0.9 GABA_InhToExc.json
3924 node_type_id=='480351780' pop_name=='i4Pvalb' exp2syn 0.9 GABA_InhToExc.json
3925 node_type_id=='480353286' pop_name=='i4Pvalb' exp2syn 0.9 GABA_InhToExc.json
3926 node_type_id=='314804042' pop_name=='e4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3927 node_type_id=='314804042' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3928 node_type_id=='314831019' pop_name=='e4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3929 node_type_id=='314831019' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3930 node_type_id=='320207387' pop_name=='e4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3931 node_type_id=='323865917' pop_name=='e4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3932 node_type_id=='323865917' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3933 node_type_id=='324025297' pop_name=='e4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3934 node_type_id=='324025297' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3935 node_type_id=='349621141' pop_name=='e4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3936 node_type_id=='354190013' pop_name=='e4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3937 node_type_id=='354190013' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3938 node_type_id=='468120757' pop_name=='e4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3939 node_type_id=='468120757' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3940 node_type_id=='468193142' pop_name=='e4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3941 node_type_id=='468193142' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3942 node_type_id=='469793303' pop_name=='e4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3943 node_type_id=='469793303' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3944 node_type_id=='473601979' pop_name=='e4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3945 node_type_id=='473601979' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3946 node_type_id=='476048909' pop_name=='e4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3947 node_type_id=='476048909' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3948 node_type_id=='476131588' pop_name=='e4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3949 node_type_id=='476131588' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3950 node_type_id=='480116737' pop_name=='e4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3951 node_type_id=='480116737' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3952 node_type_id=='480169178' pop_name=='e4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3953 node_type_id=='480169178' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3954 node_type_id=='480351780' pop_name=='e4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3955 node_type_id=='480351780' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3956 node_type_id=='480353286' pop_name=='e4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3957 node_type_id=='480353286' pop_name=='LIFe4Rorb' exp2syn 1.5 AMPA_ExcToExc.json
3958 node_type_id=='314804042' pop_name=='i4Sst' exp2syn 1.5 GABA_InhToExc.json
3959 node_type_id=='314831019' pop_name=='i4Sst' exp2syn 1.5 GABA_InhToExc.json
3960 node_type_id=='320207387' pop_name=='i4Sst' exp2syn 1.5 GABA_InhToExc.json
3961 node_type_id=='323865917' pop_name=='i4Sst' exp2syn 1.5 GABA_InhToExc.json
3962 node_type_id=='324025297' pop_name=='i4Sst' exp2syn 1.5 GABA_InhToExc.json
3963 node_type_id=='349621141' pop_name=='i4Sst' exp2syn 1.5 GABA_InhToExc.json
3964 node_type_id=='354190013' pop_name=='i4Sst' exp2syn 1.5 GABA_InhToExc.json
3965 node_type_id=='468120757' pop_name=='i4Sst' exp2syn 1.5 GABA_InhToExc.json
3966 node_type_id=='468193142' pop_name=='i4Sst' exp2syn 1.5 GABA_InhToExc.json
3967 node_type_id=='469793303' pop_name=='i4Sst' exp2syn 1.5 GABA_InhToExc.json
3968 node_type_id=='473601979' pop_name=='i4Sst' exp2syn 1.5 GABA_InhToExc.json
3969 node_type_id=='476048909' pop_name=='i4Sst' exp2syn 1.5 GABA_InhToExc.json
3970 node_type_id=='476131588' pop_name=='i4Sst' exp2syn 1.5 GABA_InhToExc.json
3971 node_type_id=='480116737' pop_name=='i4Sst' exp2syn 1.5 GABA_InhToExc.json
3972 node_type_id=='480169178' pop_name=='i4Sst' exp2syn 1.5 GABA_InhToExc.json
3973 node_type_id=='480351780' pop_name=='i4Sst' exp2syn 1.5 GABA_InhToExc.json
3974 node_type_id=='480353286' pop_name=='i4Sst' exp2syn 1.5 GABA_InhToExc.json
3975 node_type_id=='314804042' pop_name=='e4Nr5a1' exp2syn 1.5 AMPA_ExcToExc.json
3976 node_type_id=='314831019' pop_name=='e4Nr5a1' exp2syn 1.5 AMPA_ExcToExc.json
3977 node_type_id=='320207387' pop_name=='e4Nr5a1' exp2syn 1.5 AMPA_ExcToExc.json
3978 node_type_id=='323865917' pop_name=='e4Nr5a1' exp2syn 1.5 AMPA_ExcToExc.json
3979 node_type_id=='324025297' pop_name=='e4Nr5a1' exp2syn 1.5 AMPA_ExcToExc.json
3980 node_type_id=='349621141' pop_name=='e4Nr5a1' exp2syn 1.5 AMPA_ExcToExc.json
3981 node_type_id=='354190013' pop_name=='e4Nr5a1' exp2syn 1.5 AMPA_ExcToExc.json
3982 node_type_id=='468120757' pop_name=='e4Nr5a1' exp2syn 1.5 AMPA_ExcToExc.json
3983 node_type_id=='468193142' pop_name=='e4Nr5a1' exp2syn 1.5 AMPA_ExcToExc.json
3984 node_type_id=='469793303' pop_name=='e4Nr5a1' exp2syn 1.5 AMPA_ExcToExc.json
3985 node_type_id=='473601979' pop_name=='e4Nr5a1' exp2syn 1.5 AMPA_ExcToExc.json
3986 node_type_id=='476048909' pop_name=='e4Nr5a1' exp2syn 1.5 AMPA_ExcToExc.json
3987 node_type_id=='476131588' pop_name=='e4Nr5a1' exp2syn 1.5 AMPA_ExcToExc.json
3988 node_type_id=='480116737' pop_name=='e4Nr5a1' exp2syn 1.5 AMPA_ExcToExc.json
3989 node_type_id=='480169178' pop_name=='e4Nr5a1' exp2syn 1.5 AMPA_ExcToExc.json
3990 node_type_id=='480351780' pop_name=='e4Nr5a1' exp2syn 1.5 AMPA_ExcToExc.json
